Source Target Weight
GTF2IRD2 ADAM19 1
GTF2IRD2 CCDC146 1
GTF2IRD2 DYSF 1
GTF2IRD2 IGF2BP3 1
GTF2IRD2 UNC13C 1
GTF2IRD2 ACTR2 1
GTF2IRD2 SEMA7A 1
GTF2IRD2 WDR93 1
GTF2IRD2 SLC16A3 1
GTF2IRD2 TMEM91 1
GTF2IRD2 SIRT3 1
GTF2IRD2 CNKSR1 1
GTF2IRD2 PPOX 1
GTF2IRD2 RABL2A 1
GTF2IRD2 PLA2G7 1
GTF2IRD2 TCTE1 1
GTF2IRD2 WASH2P 1
GTF2IRD2 NIPSNAP2 1
GTF2IRD2 TRIM4 1
GTF2IRD2 AGBL3 1
GTF2IRD2 DIAPH2 1
GTF2IRD2 AUH 1
GTF2IRD2 FADS1 1
GTF2IRD2 ME3 1
GTF2IRD2 WDR78 1
GTF2IRD2 UBASH3B 1
GTF2IRD2 TRIM74 1
ZNF213 CREBBP 1
ZNF213 ZNF263 1
ZNF213 RPUSD1 1
ZNF213 RHBDF1 1
ZNF213 PIGQ 1
ZNF213 CTPS2 1
ZNF213 PRSS8 1
ZNF213 THUMPD1 1
ZNF213 PRR14 1
ZNF213 NTAN1 1
ZNF213 SPATA2 1
ZNF213 CLIC6 1
ZNF213 SNRNP25 1
ZNF213 JMJD8 1
ZNF213 TBC1D24 1
ZNF213 FLYWCH2 1
ZNF213 DNAJA2 1
ZNF213 RRN3 1
ZNF213 C16orf71 1
ZNF213 FAM234A 1
ZNF213 MLST8 1
ZNF213 NUDT16L1 1
ZNF213 COG7 1
ZNF213 TBC1D10B 1
ZNF213 S100G 1
ZNF213 ZNF764 1
ZNF213 PRSS27 1
ZNF213 IQCK 1
ZNF213 SGF29 1
ZNF213 PDXDC1 1
ZNF213 SEPHS2 1
ZNF213 C16orf72 1
ZNF213 KRTAP8-1 1
ZNF213 TBL3 1
ZNF213 ATP6V0C 1
ZNF213 OR10H1 1
ZNF213 SLX4 1
ZNF213 OR5K4 1
ZNF213 ZNF720 1
ZNF213 RAB40C 1
ZNF213 MSRB1 1
ZNF213 PPP1R11 1
ZNF213 C5orf51 1
ZNF213 RNPS1 1
ZNF213 JPT2 1
ZNF213 KCNK16 1
ZNF213 PPP6R2 1
ZNF213 KCTD17 1
ZNF213 MGRN1 1
ZNF213 LYRM1 1
ZNF213 HCFC1R1 1
ZNF213 NPRL3 1
ZNF213 NME4 1
ZNF213 LMF1 1
ZNF213 NUBP1 1
ZNF213 UBE2I 1
ZNF213 ZNF174 1
ZNF213 CLUAP1 1
ZNF213 ELOB 1
ZNF213 CPPED1 1
ZNF213 DNAJA3 1
ZNF213 BCKDK 1
ZNF213 VPS35L 1
ZNF213 KRTAP29-1 1
ZNF213 EMP2 1
ZNF213 DDX11L10 1
ZNF213 LINC00867 1
ZNF213 SLC9A9-AS1 1
ZNF213 NPIPB5 1
ZNF213 ACTR1B 1
ZNF213 EEF2KMT 1
ZNF213 SNHG9 1
ZNF213 ABCC6P2 1
ZNF213 CLEC19A 1
ZNF213 LINC01569 1
ZNF213 MIR3689C 1
ZNF213 MIR4508 1
ZNF213 SSX4 1
ZNF213 ZNF205 1
ZNF213 KCNK17 1
ZNF213 WDR24 1
ZNF213 FBXL16 1
ZNF213 GNG13 1
ZNF213 MIR6780A 1
ZNF213 MIR6077 1
ZNF213 TMOD2 1
ZNF213 METTL26 1
ZNF213 PNCK 1
ZNF213 THOC6 1
ZNF213 FOPNL 1
ZNF213 PARN 1
ZNF213 CDR2 1
ZNF213 RPS2 1
ZNF213 TCF25 1
ZNF213 EFNA3 1
ZNF213 PPP4C 1
ZNF213 CARHSP1 1
ZNF213 UBALD1 1
DTX3L EIF2AK2 1
DTX3L UBE2L6 1
DTX3L ADAR 1
DTX3L IFI35 1
DTX3L BCKDHB 1
DTX3L NUAK2 1
DTX3L TLR3 1
DTX3L PARP14 1
DTX3L PCGF5 1
DTX3L UBA7 1
DTX3L IRF7 1
DTX3L IFITM1 1
DTX3L IFNA2 1
DTX3L CFAP54 1
DTX3L TDRD7 1
DTX3L SAMD9 1
DTX3L DANCR 1
DTX3L NCAM1-AS1 1
DTX3L TRIM14 1
DTX3L LGALS3BP 1
DTX3L ANXA10 1
DTX3L CFB 1
DTX3L OTOF 1
DTX3L IRF1 1
DTX3L TRIM21 1
DTX3L DDX60 1
DTX3L PARP9 1
DTX3L SECTM1 1
DTX3L IFIT5 1
DTX3L GTF2E1 1
TCEAL7 ABCB5 1
TCEAL7 TAC1 1
TCEAL7 ZBTB32 1
TCEAL7 CLDN11 1
TCEAL7 TRIM63 1
TCEAL7 COX7A1 1
TCEAL7 CDHR2 1
TCEAL7 AFP 1
TCEAL7 LMOD1 1
TCEAL7 MAMDC2 1
TCEAL7 TMEM246 1
TCEAL7 JAM3 1
TCEAL7 ART5 1
TCEAL7 NAALADL1 1
TCEAL7 PHYHIP 1
TCEAL7 CCDC8 1
TCEAL7 MUC17 1
TCEAL7 CYTL1 1
TCEAL7 C1QTNF4 1
TCEAL7 IL17D 1
TCEAL7 PURG 1
TCEAL7 PABPC5 1
TCEAL7 SCN4B 1
TCEAL7 KCNJ10 1
TCEAL7 LMO7DN 1
TCEAL7 LRRC3B 1
TCEAL7 MAB21L1 1
TCEAL7 GREM2 1
TCEAL7 PENK 1
TCEAL7 NDN 1
TCEAL7 CALN1 1
TCEAL7 SPATA32 1
TCEAL7 EFCAB10 1
TCEAL7 NAP1L3 1
TCEAL7 WDR86 1
TCEAL7 LUZP2 1
TCEAL7 MIR494 1
TCEAL7 DACT3 1
TCEAL7 DLL1 1
TCEAL7 MIR377 1
TCEAL7 MIR323A 1
TCEAL7 MIR379 1
TCEAL7 SNORD113-6 1
TCEAL7 SNORD114-15 1
TCEAL7 TCEAL5 1
TCEAL7 IGF2-AS 1
TCEAL7 TSC22D1 1
TCEAL7 STMN2 1
TCEAL7 ANXA13 1
TCEAL7 NEFM 1
TCEAL7 MIR585 1
TCEAL7 MIR329-2 1
TCEAL7 MIR323B 1
TCEAL7 MIR485 1
TCEAL7 GBP7 1
TCEAL7 MIR300 1
TCEAL7 MIR1283-2 1
TCEAL7 MIR1185-2 1
TCEAL7 LMO7DN-IT1 1
TCEAL7 MAGI2-AS2 1
TCEAL7 GABRG3-AS1 1
TCEAL7 TMEM59L 1
TCEAL7 PTN 1
TCEAL7 OGN 1
TCEAL7 RCVRN 1
TCEAL7 CCDC144NL-AS1 1
TCEAL7 LINC01497 1
TCEAL7 NFIA-AS2 1
TCEAL7 LINC01589 1
TCEAL7 SNHG18 1
TCEAL7 PRPH2 1
TCEAL7 WLS 1
TCEAL7 ZFHX4-AS1 1
TCEAL7 MEG8 1
TCEAL7 MIR4482 1
TCEAL7 LINC00906 1
TCEAL7 TRABD2B 1
TCEAL7 NUDT10 1
TCEAL7 NECAB1 1
TCEAL7 DSTN 1
TCEAL7 F10 1
TCEAL7 TMEM35A 1
TCEAL7 IL17B 1
TCEAL7 RFPL1 1
TCEAL7 MIR6753 1
TCEAL7 LRRC17 1
TCEAL7 HOXD9 1
TCEAL7 GALNT8 1
TCEAL7 CNN1 1
TCEAL7 LRCH2 1
TCEAL7 PDLIM4 1
TCEAL7 GSTM5 1
TCEAL7 KCNMB4 1
TCEAL7 MGARP 1
TCEAL7 PELI2 1
TCEAL7 FBLN7 1
TCEAL7 PRSS35 1
TCEAL7 PAMR1 1
TCEAL7 FEZ1 1
TCEAL7 SCN2B 1
TCEAL7 C11orf53 1
TCEAL7 SPARCL1 1
TCEAL7 AK5 1
BLZF1 SCYL3 1
BLZF1 METTL13 1
BLZF1 PPP2R5A 1
BLZF1 ODR4 1
BLZF1 NIT1 1
BLZF1 NDUFS2 1
BLZF1 ADIPOR1 1
BLZF1 CYB5R1 1
BLZF1 RUSC1 1
BLZF1 SLC25A44 1
BLZF1 IGSF8 1
BLZF1 PEX19 1
BLZF1 NCSTN 1
BLZF1 AXDND1 1
BLZF1 BROX 1
BLZF1 NAXE 1
BLZF1 KIFAP3 1
BLZF1 KLHL20 1
BLZF1 CDC14A 1
BLZF1 S100P 1
BLZF1 SLC50A1 1
BLZF1 TOR1AIP2 1
BLZF1 METTL18 1
BLZF1 C2CD2L 1
BLZF1 HSPA6 1
BLZF1 MTX1 1
BLZF1 ARV1 1
BLZF1 ANGEL2 1
BLZF1 RNPEP 1
BLZF1 FUT2 1
BLZF1 GBA 1
BLZF1 MFSD6L 1
BLZF1 TOR3A 1
BLZF1 MIR448 1
BLZF1 KRTAP5-2 1
BLZF1 SUCO 1
BLZF1 DKK4 1
BLZF1 TSTD1 1
BLZF1 SLC26A8 1
BLZF1 DNM3-IT1 1
BLZF1 TTL 1
BLZF1 FAM20B 1
BLZF1 EDEM3 1
BLZF1 SCAMP3 1
BLZF1 SWT1 1
BLZF1 EXOC8 1
BLZF1 UAP1 1
BLZF1 KLHL12 1
BLZF1 CD46 1
BLZF1 CCDC181 1
BLZF1 SLC19A2 1
BLZF1 VAMP4 1
BLZF1 IRF6 1
BLZF1 SERPINC1 1
BLZF1 ATF6 1
BLZF1 MIR548AW 1
BLZF1 MRPS14 1
BLZF1 GORAB 1
BLZF1 RNF2 1
BLZF1 COPA 1
BLZF1 MAGEA9 1
BLZF1 TICAM1 1
BLZF1 NBPF10 1
BLZF1 MIR6859-3 1
BLZF1 PEX11B 1
BLZF1 HSD17B7 1
BLZF1 RAB25 1
BLZF1 CDC73 1
BLZF1 AGT 1
BLZF1 COG2 1
BLZF1 GLUL 1
BLZF1 RNASEL 1
BLZF1 PIGC 1
BLZF1 RC3H1 1
BLZF1 RPS6KC1 1
BLZF1 ALDH9A1 1
BLZF1 TIPRL 1
BLZF1 NME7 1
BLZF1 POGK 1
BLZF1 MPC2 1
BLZF1 CREG1 1
BLZF1 DCAF6 1
BLZF1 TMCO1 1
BLZF1 SDHC 1
BLZF1 RRNAD1 1
BLZF1 CRABP2 1
BLZF1 TOR1AIP1 1
BLZF1 LYPLAL1 1
BLZF1 CERS2 1
BLZF1 C1orf56 1
BLZF1 GOLPH3L 1
BLZF1 TPM3 1
BLZF1 SNAPIN 1
BLZF1 HAX1 1
BLZF1 C1orf43 1
BLZF1 SCCPDH 1
BLZF1 FBXO28 1
BLZF1 PSEN2 1
BLZF1 PYCR2 1
BLZF1 SCD5 1
BLZF1 EPS8 1
BLZF1 UHMK1 1
BLZF1 TADA1 1
BLZF1 GGPS1 1
ZNF83 SPPL2B 1
ZNF83 PHKA2 1
ZNF83 SFSWAP 1
ZNF83 ZNF577 1
ZNF83 CLEC2D 1
ZNF83 ZNF302 1
ZNF83 FAM183BP 1
ZNF83 ZMAT1 1
ZNF83 CATSPER2 1
ZNF83 ZNF160 1
ZNF83 OR4D5 1
ZNF83 PGAM1 1
ZNF83 SPACA6 1
ZNF83 OR10G7 1
ZNF83 ZNF320 1
ZNF83 TRIM52 1
ZNF83 PRPF39 1
ZNF83 ANKDD1B 1
ZNF83 SYCP2 1
ZNF83 OR10S1 1
ZNF83 ZNF700 1
ZNF83 CCDC180 1
ZNF83 IRAK4 1
ZNF83 MDM4 1
ZNF83 AGAP9 1
ZNF83 ZNF814 1
ZNF83 FAM71F2 1
ZNF83 KRTAP27-1 1
ZNF83 CFAP44 1
ZNF83 COLQ 1
ZNF83 PDE6C 1
ZNF83 MZF1 1
ZNF83 SGK2 1
ZNF83 ALG13 1
ZNF83 SNRNP70 1
ZNF83 MIR610 1
ZNF83 MIR643 1
ZNF83 ZNF321P 1
ZNF83 POLR2J4 1
ZNF83 DEFB115 1
ZNF83 OR6X1 1
ZNF83 C2orf92 1
ZNF83 DMPK 1
ZNF83 CARD8 1
ZNF83 CDK5RAP3 1
ZNF83 OR10G8 1
ZNF83 OR10G9 1
ZNF83 GOLGA2P5 1
ZNF83 AMY2B 1
ZNF83 LRRD1 1
ZNF83 STRC 1
ZNF83 N4BP2L2 1
ZNF83 NEAT1 1
ZNF83 UBAP1L 1
ZNF83 MALAT1 1
ZNF83 NPHP3 1
ZNF83 ELMOD3 1
ZNF83 OR10G4 1
ZNF83 OR5M11 1
ZNF83 ZNF432 1
ZNF83 LINC00930 1
ZNF83 ADAM20P1 1
ZNF83 LINC00907 1
ZNF83 ZNF224 1
ZNF83 MSANTD2 1
ZNF83 MTERF2 1
ZNF83 LINC00244 1
ZNF83 CYP2E1 1
ZNF83 TRIM45 1
ZNF83 DMTF1 1
ZNF83 IGFBPL1 1
ZNF83 MSTN 1
ZNF83 CSAD 1
ZNF83 NIPA2 1
ZNF83 RABL2A 1
ZNF83 OGT 1
ZNF83 SREK1 1
FOXA1 SEMA3F 1
FOXA1 LASP1 1
FOXA1 SLC7A2 1
FOXA1 SLC22A16 1
FOXA1 ZMYND10 1
FOXA1 MSL3 1
FOXA1 CROT 1
FOXA1 IBTK 1
FOXA1 ABCC8 1
FOXA1 SPATA20 1
FOXA1 DLX6 1
FOXA1 IFRD1 1
FOXA1 ARSD 1
FOXA1 PNPLA4 1
FOXA1 CEACAM7 1
FOXA1 CACNA2D2 1
FOXA1 PIGQ 1
FOXA1 PRSS3 1
FOXA1 ELOVL5 1
FOXA1 GPRC5A 1
FOXA1 RRAGD 1
FOXA1 KCNG1 1
FOXA1 AGPAT4 1
FOXA1 VEZT 1
FOXA1 SLC39A9 1
FOXA1 FUT8 1
FOXA1 CUL3 1
FOXA1 DNAH5 1
FOXA1 ZFYVE16 1
FOXA1 RAB27B 1
FOXA1 RETSAT 1
FOXA1 FAM214A 1
FOXA1 KIAA0556 1
FOXA1 EPN3 1
FOXA1 JKAMP 1
FOXA1 LIMA1 1
FOXA1 SLC4A8 1
FOXA1 MAPK9 1
FOXA1 SIKE1 1
FOXA1 FSTL4 1
FOXA1 HHAT 1
FOXA1 FOXC1 1
FOXA1 F7 1
FOXA1 YBX3 1
FOXA1 ST3GAL6 1
FOXA1 BCAS1 1
FOXA1 CHI3L2 1
FOXA1 ROPN1 1
FOXA1 TBC1D1 1
FOXA1 MSANTD3 1
FOXA1 LRFN2 1
FOXA1 KAT6B 1
FOXA1 MPV17L 1
FOXA1 TMEM171 1
FOXA1 IL34 1
FOXA1 CACNA1D 1
FOXA1 TSC22D3 1
FOXA1 TAB3 1
FOXA1 TMEM268 1
FOXA1 FAM213B 1
FOXA1 NCK1 1
FOXA1 MRAS 1
FOXA1 ESYT3 1
FOXA1 TSPAN33 1
FOXA1 CPA2 1
FOXA1 NPM2 1
FOXA1 MPZ 1
FOXA1 CBR1 1
FOXA1 UBR1 1
FOXA1 LYPD5 1
FOXA1 ABCG1 1
FOXA1 TFF3 1
FOXA1 TFF1 1
FOXA1 PDE9A 1
FOXA1 FAM207A 1
FOXA1 CACFD1 1
FOXA1 C9orf116 1
FOXA1 FLYWCH2 1
FOXA1 ZG16B 1
FOXA1 ZSWIM5 1
FOXA1 AKR7A3 1
FOXA1 UBXN10 1
FOXA1 CAMK2N1 1
FOXA1 CAPN13 1
FOXA1 EN1 1
FOXA1 NOSTRIN 1
FOXA1 TGFA 1
FOXA1 FAM19A4 1
FOXA1 ROGDI 1
FOXA1 REEP1 1
FOXA1 TTC7A 1
FOXA1 PLA2G10 1
FOXA1 ATP1B3 1
FOXA1 ARHGAP10 1
FOXA1 SREBF1 1
FOXA1 SIDT1 1
FOXA1 CLCN4 1
FOXA1 IGF2BP2 1
FOXA1 CA12 1
FOXA1 HACD3 1
FOXA1 CELSR1 1
FOXA1 CACNG4 1
FOXA1 FSCN1 1
FOXA1 PAX2 1
FOXA1 SLC46A1 1
FOXA1 MAP2 1
FOXA1 BPIFB2 1
FOXA1 PUM3 1
FOXA1 IGSF9B 1
FOXA1 CADPS2 1
FOXA1 ATP8B1 1
FOXA1 IL12RB2 1
FOXA1 FAM135A 1
FOXA1 DLG3 1
FOXA1 OPRK1 1
FOXA1 PLOD1 1
FOXA1 ZNF446 1
FOXA1 SCAMP1 1
FOXA1 TTC39A 1
FOXA1 ATG16L1 1
FOXA1 MTMR2 1
FOXA1 TXNDC16 1
FOXA1 EBF4 1
FOXA1 CFAP61 1
FOXA1 KIF16B 1
FOXA1 FETUB 1
FOXA1 RAB11FIP3 1
FOXA1 CERS4 1
FOXA1 PITPNM2 1
FOXA1 SLC26A3 1
FOXA1 SMPX 1
FOXA1 ESR1 1
FOXA1 SLC7A8 1
FOXA1 TGM1 1
FOXA1 COL9A3 1
FOXA1 UNC13D 1
FOXA1 PTX3 1
FOXA1 SMIM14 1
FOXA1 RBM47 1
FOXA1 PRRT3 1
FOXA1 CXCL3 1
FOXA1 CXCL5 1
FOXA1 YEATS2 1
FOXA1 DNALI1 1
FOXA1 PRKCD 1
FOXA1 MELTF 1
FOXA1 CAMKV 1
FOXA1 SCRG1 1
FOXA1 TMEM144 1
FOXA1 FAM198B 1
FOXA1 LMBRD2 1
FOXA1 ADGRV1 1
FOXA1 CMBL 1
FOXA1 AGGF1 1
FOXA1 LINC01600 1
FOXA1 TLX3 1
FOXA1 GALNT10 1
FOXA1 BMT2 1
FOXA1 KCNK5 1
FOXA1 FABP5 1
FOXA1 BRI3 1
FOXA1 TMEM74 1
FOXA1 SLC7A13 1
FOXA1 TP53INP1 1
FOXA1 RASEF 1
FOXA1 ANKS6 1
FOXA1 FBP1 1
FOXA1 DEUP1 1
FOXA1 TTC8 1
FOXA1 TMEM63C 1
FOXA1 PRDX3 1
FOXA1 AK8 1
FOXA1 RET 1
FOXA1 PRAP1 1
FOXA1 FRAT1 1
FOXA1 MOAP1 1
FOXA1 HACD1 1
FOXA1 ADAMTS15 1
FOXA1 AMN 1
FOXA1 C16orf71 1
FOXA1 PLEKHF1 1
FOXA1 CDYL2 1
FOXA1 A2ML1 1
FOXA1 TMEM135 1
FOXA1 PEX11A 1
FOXA1 PRR15L 1
FOXA1 COQ7 1
FOXA1 LPO 1
FOXA1 DNAAF3 1
FOXA1 LY6D 1
FOXA1 TRPV3 1
FOXA1 KLK6 1
FOXA1 HID1 1
FOXA1 RAB26 1
FOXA1 NUDT16L1 1
FOXA1 ACOX2 1
FOXA1 DEGS2 1
FOXA1 RHOH 1
FOXA1 HR 1
FOXA1 POLR3D 1
FOXA1 DYNLRB2 1
FOXA1 FAM84B 1
FOXA1 AHCYL1 1
FOXA1 NPNT 1
FOXA1 LCMT2 1
FOXA1 AR 1
FOXA1 UMOD 1
FOXA1 GP2 1
FOXA1 COL22A1 1
FOXA1 DTWD2 1
FOXA1 APLF 1
FOXA1 UGP2 1
FOXA1 MYRIP 1
FOXA1 ALCAM 1
FOXA1 CST2 1
FOXA1 GPRC5C 1
FOXA1 KRT6C 1
FOXA1 FOXN2 1
FOXA1 KIAA0232 1
FOXA1 NRTN 1
FOXA1 CLCN5 1
FOXA1 KRT9 1
FOXA1 LRRC8D 1
FOXA1 BCL2L1 1
FOXA1 CXXC5 1
FOXA1 FRMD3 1
FOXA1 CEBPB 1
FOXA1 CERS6 1
FOXA1 TTC36 1
FOXA1 RND1 1
FOXA1 SSH3 1
FOXA1 NBEA 1
FOXA1 TADA2B 1
FOXA1 CCDC96 1
FOXA1 ZNF680 1
FOXA1 C11orf86 1
FOXA1 STOX2 1
FOXA1 NUDT4 1
FOXA1 GPR160 1
FOXA1 UBXN2A 1
FOXA1 GALNTL6 1
FOXA1 SLC26A9 1
FOXA1 UGT8 1
FOXA1 IQCK 1
FOXA1 PQLC2L 1
FOXA1 CHST2 1
FOXA1 CSRP2 1
FOXA1 APOF 1
FOXA1 PTPN2 1
FOXA1 CALCB 1
FOXA1 PLEKHD1 1
FOXA1 TUBB6 1
FOXA1 TPRN 1
FOXA1 SPHK1 1
FOXA1 PRR15 1
FOXA1 B3GNT5 1
FOXA1 FOXL1 1
FOXA1 GRIN1 1
FOXA1 AC024940.2 1
FOXA1 ERICH5 1
FOXA1 ACOT4 1
FOXA1 PCDHB9 1
FOXA1 DALRD3 1
FOXA1 ZNF454 1
FOXA1 DNAJC22 1
FOXA1 P4HTM 1
FOXA1 ERBB4 1
FOXA1 PSAPL1 1
FOXA1 RIIAD1 1
FOXA1 ZNF552 1
FOXA1 KLHDC7A 1
FOXA1 TRIML2 1
FOXA1 C2orf71 1
FOXA1 GATA2 1
FOXA1 ELMOD2 1
FOXA1 ZBTB42 1
FOXA1 ABCA13 1
FOXA1 ANKRD30B 1
FOXA1 NQO1 1
FOXA1 RPH3AL 1
FOXA1 ZNF467 1
FOXA1 TMEM30B 1
FOXA1 RGMA 1
FOXA1 CCNYL2 1
FOXA1 CCDC87 1
FOXA1 HMGN4 1
FOXA1 ABAT 1
FOXA1 NKX2-5 1
FOXA1 CCDC125 1
FOXA1 JRKL 1
FOXA1 CCDC159 1
FOXA1 UPP1 1
FOXA1 ACP7 1
FOXA1 ZNF703 1
FOXA1 ANKRD45 1
FOXA1 PNMA3 1
FOXA1 SRARP 1
FOXA1 PRKX 1
FOXA1 LRTOMT 1
FOXA1 FAM19A3 1
FOXA1 CDCA2 1
FOXA1 AMER1 1
FOXA1 LRRC26 1
FOXA1 FAM110C 1
FOXA1 CA13 1
FOXA1 INPP5J 1
FOXA1 KIAA0825 1
FOXA1 HS6ST3 1
FOXA1 FAM174B 1
FOXA1 PBX1 1
FOXA1 LINC00839 1
FOXA1 KLHL34 1
FOXA1 RTN4RL1 1
FOXA1 LEMD1 1
FOXA1 C15orf41 1
FOXA1 CYP4X1 1
FOXA1 TMPRSS12 1
FOXA1 C17orf58 1
FOXA1 CYP27C1 1
FOXA1 C1QL4 1
FOXA1 PPARA 1
FOXA1 RNF220 1
FOXA1 SHTN1 1
FOXA1 BCAM 1
FOXA1 EPOR 1
FOXA1 TAF9B 1
FOXA1 THSD4 1
FOXA1 LIN28B 1
FOXA1 FYB2 1
FOXA1 HEPACAM2 1
FOXA1 FZD9 1
FOXA1 SNTN 1
FOXA1 GJB3 1
FOXA1 C9orf152 1
FOXA1 FAM47E 1
FOXA1 TSPYL1 1
FOXA1 HRCT1 1
FOXA1 ARL9 1
FOXA1 SPTSSB 1
FOXA1 CACNA1H 1
FOXA1 MYO6 1
FOXA1 UGT2B15 1
FOXA1 SLC30A10 1
FOXA1 STRN3 1
FOXA1 POTEI 1
FOXA1 KIAA1211L 1
FOXA1 HCAR1 1
FOXA1 SIGLEC15 1
FOXA1 NEK5 1
FOXA1 SLC2A10 1
FOXA1 TTC30A 1
FOXA1 RAB40C 1
FOXA1 ENPP1 1
FOXA1 CXorf40A 1
FOXA1 NMB 1
FOXA1 PLCG2 1
FOXA1 SPRED2 1
FOXA1 LRBA 1
FOXA1 MMP17 1
FOXA1 TOGARAM1 1
FOXA1 PAX9 1
FOXA1 RUNDC1 1
FOXA1 ASB12 1
FOXA1 CIPC 1
FOXA1 SMG5 1
FOXA1 KIF1BP 1
FOXA1 MIR331 1
FOXA1 CAPN8 1
FOXA1 LDLRAD1 1
FOXA1 CT83 1
FOXA1 ZDHHC18 1
FOXA1 GPRIN2 1
FOXA1 COL11A2 1
FOXA1 CYP21A1P 1
FOXA1 SLC44A4 1
FOXA1 POU5F1 1
FOXA1 CASC10 1
FOXA1 SYCE1L 1
FOXA1 TRIQK 1
FOXA1 C11orf91 1
FOXA1 PDE7A 1
FOXA1 LINC01460 1
FOXA1 PLPP6 1
FOXA1 CFAP99 1
FOXA1 RAB12 1
FOXA1 GABRP 1
FOXA1 PRTFDC1 1
FOXA1 TSPAN15 1
FOXA1 OCEL1 1
FOXA1 MISP 1
FOXA1 PATZ1 1
FOXA1 MICALL1 1
FOXA1 POLR2F 1
FOXA1 TSPO 1
FOXA1 RASD2 1
FOXA1 SAMD15 1
FOXA1 SPTLC2 1
FOXA1 ITPK1 1
FOXA1 DHRS2 1
FOXA1 ZMYND8 1
FOXA1 SPEF1 1
FOXA1 FERMT1 1
FOXA1 HAO1 1
FOXA1 CRNKL1 1
FOXA1 KIF3B 1
FOXA1 BPI 1
FOXA1 MTMR8 1
FOXA1 VGLL1 1
FOXA1 ITIH6 1
FOXA1 MAGED2 1
FOXA1 RUBCNL 1
FOXA1 VWA8 1
FOXA1 MSLN 1
FOXA1 SMPD3 1
FOXA1 COTL1 1
FOXA1 PRSS33 1
FOXA1 TOX3 1
FOXA1 SYT17 1
FOXA1 TMC5 1
FOXA1 SLC6A2 1
FOXA1 AAGAB 1
FOXA1 IQCH 1
FOXA1 FAH 1
FOXA1 OCA2 1
FOXA1 SPG11 1
FOXA1 KCNN4 1
FOXA1 PPP1R37 1
FOXA1 C17orf51 1
FOXA1 SFT2D2 1
FOXA1 HNRNPA1P33 1
FOXA1 SYNJ2BP 1
FOXA1 EMP2 1
FOXA1 AP1G2 1
FOXA1 MAGEB1 1
FOXA1 AZGP1P1 1
FOXA1 STARD10 1
FOXA1 LINC00243 1
FOXA1 C5orf49 1
FOXA1 DHRS4-AS1 1
FOXA1 IGSF23 1
FOXA1 AC110619.1 1
FOXA1 SNORD93 1
FOXA1 RAB6C 1
FOXA1 LGALS8-AS1 1
FOXA1 RASAL2-AS1 1
FOXA1 LINC00092 1
FOXA1 LINC00113 1
FOXA1 PPP1R26-AS1 1
FOXA1 CT62 1
FOXA1 RAB6C-AS1 1
FOXA1 SLC16A1-AS1 1
FOXA1 LINC00511 1
FOXA1 C14orf132 1
FOXA1 SCAMP4 1
FOXA1 TARID 1
FOXA1 VIM-AS1 1
FOXA1 LINC01315 1
FOXA1 LINC01354 1
FOXA1 CYP21A2 1
FOXA1 LRRC8C-DT 1
FOXA1 OVOL3 1
FOXA1 TJP3 1
FOXA1 CEACAM5 1
FOXA1 NAPA 1
FOXA1 RAB3D 1
FOXA1 TMEM205 1
FOXA1 STEAP1B 1
FOXA1 MPP6 1
FOXA1 LFNG 1
FOXA1 CHN2 1
FOXA1 SNX8 1
FOXA1 C1GALT1 1
FOXA1 PLOD3 1
FOXA1 TSPAN13 1
FOXA1 AGR2 1
FOXA1 MEGF9 1
FOXA1 CORO2A 1
FOXA1 AMBP 1
FOXA1 NPDC1 1
FOXA1 GATA3 1
FOXA1 TRDMT1 1
FOXA1 CPEB3 1
FOXA1 DNAJC12 1
FOXA1 CPD 1
FOXA1 SLC16A6 1
FOXA1 TBC1D9 1
FOXA1 INPP4B 1
FOXA1 WFS1 1
FOXA1 GALNT7 1
FOXA1 UGDH 1
FOXA1 CRYAB 1
FOXA1 CPT1A 1
FOXA1 CCKBR 1
FOXA1 HPX 1
FOXA1 TRIM3 1
FOXA1 SOX6 1
FOXA1 KRT18 1
FOXA1 TRPV4 1
FOXA1 SCNN1A 1
FOXA1 TBC1D30 1
FOXA1 RAB5B 1
FOXA1 UHRF1BP1L 1
FOXA1 LDHB 1
FOXA1 ST8SIA1 1
FOXA1 STK38 1
FOXA1 SLCO4A1-AS1 1
FOXA1 RPS2P32 1
FOXA1 LINC01191 1
FOXA1 LINC00163 1
FOXA1 BRD3OS 1
FOXA1 DSCAM-AS1 1
FOXA1 SPAAR 1
FOXA1 KIAA0040 1
FOXA1 LINC01186 1
FOXA1 CECR7 1
FOXA1 RNF103 1
FOXA1 ST3GAL6-AS1 1
FOXA1 STPG4 1
FOXA1 SYNPR-AS1 1
FOXA1 INGX 1
FOXA1 CFAP57 1
FOXA1 CASC8 1
FOXA1 LINC00504 1
FOXA1 SMIM31 1
FOXA1 LINC00939 1
FOXA1 TMEM158 1
FOXA1 RNF8 1
FOXA1 BAG2 1
FOXA1 PRDM13 1
FOXA1 NR2E1 1
FOXA1 ARFGEF3 1
FOXA1 TFEB 1
FOXA1 COL4A3BP 1
FOXA1 PRLR 1
FOXA1 ERGIC1 1
FOXA1 HGD 1
FOXA1 CLDN16 1
FOXA1 TUSC2 1
FOXA1 IQCG 1
FOXA1 ROPN1B 1
FOXA1 EFCC1 1
FOXA1 CISH 1
FOXA1 COMMD2 1
FOXA1 FOXP1 1
